Player_ID,Name,Age,Gender,Skill_Level,Preferred_Play_Time,Location,Win_Rate,Total_Matches_Played,Favorite_Court_Type,Preferred_Play_Style,Average_Match_Duration,Coach_Affiliation,Club_Membership,Rating_Score
a4a78838,Player_5473,41,Female,Professional,Afternoon,London,85.29,17,Indoor,Balanced,68,Yes,Club C,1440
963def0a,Player_5474,39,Male,Professional,Evening,Dubai,88.21,78,Any,Defensive,112,No,Club B,1528
c9b4c220,Player_5475,38,Male,Advanced,Evening,Madrid,68.45,259,Outdoor,Balanced,38,No,No Club,1675
13bd23ed,Player_5476,40,Female,Advanced,Morning,Dubai,41.22,286,Any,Defensive,84,No,Club A,1974
0d46f749,Player_5477,24,Female,Professional,Evening,Riyadh,81.9,281,Any,Aggressive,120,No,Club C,1609
90d66302,Player_5478,22,Male,Beginner,Evening,Riyadh,65.02,417,Any,Defensive,82,No,Club B,2040
16851a91,Player_5479,39,Female,Intermediate,Evening,Madrid,50.35,314,Indoor,Balanced,84,No,Club C,2332
0c59d6c9,Player_5480,44,Male,Professional,Afternoon,Dubai,33.9,444,Outdoor,Defensive,62,No,Club C,1655
3c3a3fb3,Player_5481,39,Female,Intermediate,Afternoon,Cairo,37.07,142,Outdoor,Defensive,50,Yes,Club C,1201
f24bcc5e,Player_5482,54,Female,Beginner,Afternoon,London,73.9,481,Indoor,Defensive,108,Yes,No Club,2202
f6beb564,Player_5483,42,Female,Beginner,Afternoon,London,32.19,297,Outdoor,Defensive,118,Yes,No Club,1390
a88f6cdf,Player_5484,34,Male,Beginner,Afternoon,Dubai,79.67,398,Any,Balanced,89,Yes,No Club,1449
85c80195,Player_5485,46,Female,Intermediate,Afternoon,Dubai,41.36,116,Any,Balanced,41,Yes,Club A,1714
f8963bb5,Player_5486,24,Female,Advanced,Afternoon,Riyadh,73.67,469,Outdoor,Defensive,33,Yes,No Club,2145
8aaf800a,Player_5487,51,Female,Intermediate,Morning,London,43.57,39,Indoor,Aggressive,34,No,Club B,2084
4b8d3442,Player_5488,23,Female,Intermediate,Evening,London,43.18,397,Indoor,Defensive,97,Yes,Club C,1391
30b34119,Player_5489,52,Female,Intermediate,Morning,London,72.99,167,Indoor,Defensive,39,No,Club A,1157
60349dec,Player_5490,35,Female,Intermediate,Morning,Madrid,76.33,141,Outdoor,Balanced,113,Yes,No Club,1852
9846c334,Player_5491,44,Male,Intermediate,Evening,Riyadh,70.07,56,Outdoor,Balanced,120,Yes,Club C,1660
f3fd0fc3,Player_5492,50,Male,Professional,Morning,Riyadh,64.32,248,Any,Balanced,31,No,Club C,1268
7a3a7c04,Player_5493,33,Male,Professional,Morning,Dubai,89.34,52,Indoor,Defensive,77,No,Club B,2236
9606302d,Player_5494,25,Male,Beginner,Afternoon,Cairo,35.51,245,Outdoor,Aggressive,90,No,Club C,2033
efadd1f6,Player_5495,53,Male,Professional,Morning,Dubai,46.35,130,Any,Balanced,110,Yes,Club C,1666
1fe0229a,Player_5496,53,Male,Advanced,Morning,Dubai,38.99,323,Indoor,Balanced,58,Yes,Club B,1079
a6e2dbe9,Player_5497,24,Female,Beginner,Evening,London,62.94,499,Outdoor,Defensive,62,Yes,Club B,1621
2d471831,Player_5498,26,Male,Advanced,Afternoon,Riyadh,36.42,440,Any,Defensive,41,No,Club C,2485
5673e69c,Player_5499,34,Female,Advanced,Morning,Dubai,40.44,272,Outdoor,Balanced,51,No,Club C,1757
41015c24,Player_5500,35,Female,Intermediate,Morning,Madrid,46.83,141,Any,Balanced,52,Yes,Club B,1336
05652806,Player_5501,50,Female,Beginner,Morning,London,48.97,338,Any,Balanced,92,No,Club A,1554
30b5c370,Player_5502,44,Male,Intermediate,Evening,London,85.84,144,Outdoor,Aggressive,88,Yes,Club A,1504
689ca522,Player_5503,44,Female,Beginner,Morning,Madrid,57.23,464,Outdoor,Aggressive,74,No,No Club,1252
58be3e43,Player_5504,47,Male,Beginner,Afternoon,Dubai,65.37,223,Any,Aggressive,78,Yes,No Club,1258
cebc755d,Player_5505,37,Male,Intermediate,Afternoon,Dubai,55.57,218,Indoor,Defensive,103,Yes,Club C,1636
24368c91,Player_5506,36,Male,Advanced,Afternoon,Dubai,73.11,61,Indoor,Defensive,91,Yes,Club B,2231
fddd2448,Player_5507,19,Female,Beginner,Evening,Dubai,42.75,247,Indoor,Defensive,101,No,Club B,1616
227a928d,Player_5508,55,Male,Professional,Evening,Beirut,81.38,482,Any,Aggressive,83,No,Club C,1711
b2927f46,Player_5509,19,Female,Intermediate,Morning,Dubai,83.16,364,Indoor,Balanced,57,Yes,No Club,1832
54147712,Player_5510,40,Male,Advanced,Evening,Beirut,36.84,336,Outdoor,Balanced,50,Yes,Club C,2157
2d32121e,Player_5511,38,Female,Beginner,Morning,Dubai,72.25,182,Any,Aggressive,36,No,Club A,2450
fb29f49d,Player_5512,55,Male,Beginner,Morning,Cairo,69.6,225,Indoor,Aggressive,118,No,Club C,2186
147927c5,Player_5513,46,Female,Professional,Morning,Riyadh,40.33,204,Indoor,Defensive,44,Yes,No Club,2308
805738a0,Player_5514,42,Female,Advanced,Morning,Madrid,39.58,194,Outdoor,Aggressive,42,No,No Club,2280
186a7c2b,Player_5515,45,Female,Professional,Evening,London,60.58,295,Outdoor,Balanced,54,Yes,Club C,1275
d5c32c37,Player_5516,20,Female,Professional,Afternoon,Beirut,60.64,469,Indoor,Aggressive,60,Yes,No Club,1494
58ba7b95,Player_5517,47,Male,Beginner,Evening,Beirut,83.17,180,Any,Aggressive,91,Yes,No Club,1820
67e3bf4c,Player_5518,47,Female,Professional,Morning,Cairo,51.11,356,Indoor,Balanced,80,Yes,Club B,1086
85ac9018,Player_5519,52,Female,Professional,Evening,Dubai,44.53,282,Indoor,Defensive,81,Yes,Club A,1476
a334a34d,Player_5520,53,Male,Intermediate,Afternoon,Dubai,61.06,227,Indoor,Defensive,80,Yes,No Club,2050
8cd0e7b1,Player_5521,50,Male,Beginner,Afternoon,Beirut,51.97,26,Outdoor,Aggressive,39,Yes,Club C,2126
65c4ec9a,Player_5522,38,Male,Beginner,Evening,Cairo,41.62,494,Indoor,Aggressive,79,Yes,Club B,1015
de405a99,Player_5523,31,Female,Professional,Morning,Madrid,49.56,393,Outdoor,Aggressive,85,Yes,Club A,2219
96f1d08a,Player_5524,46,Male,Advanced,Morning,Riyadh,72.09,493,Outdoor,Defensive,119,Yes,Club B,2121
6398a6ba,Player_5525,28,Male,Advanced,Afternoon,Dubai,70.73,29,Any,Balanced,36,Yes,Club B,2222
eb8b9115,Player_5526,21,Female,Intermediate,Afternoon,London,74.66,473,Any,Aggressive,113,No,Club C,2420
9215f534,Player_5527,21,Male,Professional,Afternoon,Madrid,89.36,450,Indoor,Aggressive,71,Yes,No Club,1132
80e75570,Player_5528,34,Female,Beginner,Evening,Cairo,69.98,206,Any,Balanced,42,No,No Club,2132
d4270928,Player_5529,43,Male,Intermediate,Afternoon,Dubai,85.21,466,Outdoor,Defensive,110,Yes,Club C,2274
49e84a77,Player_5530,37,Male,Professional,Morning,Beirut,89.9,274,Outdoor,Aggressive,81,Yes,Club C,1868
634137b7,Player_5531,48,Female,Advanced,Afternoon,Dubai,56.28,142,Any,Aggressive,39,Yes,Club A,1444
26e5719d,Player_5532,22,Female,Intermediate,Evening,Riyadh,59.76,96,Indoor,Defensive,69,Yes,No Club,1881
418d6458,Player_5533,38,Female,Advanced,Evening,Cairo,47.0,212,Indoor,Defensive,46,No,Club B,1517
eff919c1,Player_5534,25,Male,Advanced,Afternoon,Madrid,41.15,145,Outdoor,Balanced,91,No,Club B,1617
46dc5a1a,Player_5535,47,Female,Advanced,Afternoon,Madrid,48.02,190,Indoor,Aggressive,119,No,No Club,2014
06699610,Player_5536,32,Female,Professional,Morning,Cairo,40.87,126,Outdoor,Defensive,62,No,Club C,2198
e8b8c996,Player_5537,29,Female,Intermediate,Morning,Madrid,30.48,103,Indoor,Aggressive,111,No,Club B,1412
ca540a2d,Player_5538,41,Male,Intermediate,Afternoon,Beirut,48.89,208,Outdoor,Aggressive,49,No,Club C,2465
a20f298e,Player_5539,25,Female,Advanced,Afternoon,London,35.27,472,Indoor,Defensive,84,No,No Club,1054
4d0696d8,Player_5540,37,Female,Professional,Afternoon,Cairo,48.98,119,Any,Balanced,104,Yes,Club A,2021
21ffe33b,Player_5541,20,Male,Intermediate,Morning,Dubai,88.17,68,Indoor,Aggressive,100,No,Club A,1301
cbec1317,Player_5542,25,Female,Intermediate,Afternoon,Madrid,30.54,465,Any,Defensive,90,No,Club A,1477
5777eed3,Player_5543,28,Male,Beginner,Afternoon,Riyadh,46.65,140,Outdoor,Defensive,103,Yes,Club B,2398
5f1ad033,Player_5544,54,Male,Beginner,Morning,Dubai,38.34,69,Indoor,Aggressive,114,No,Club C,2370
f1e233b1,Player_5545,32,Male,Professional,Afternoon,Riyadh,82.79,156,Outdoor,Aggressive,31,Yes,Club B,1664
00496f0f,Player_5546,39,Female,Beginner,Morning,London,30.3,335,Outdoor,Aggressive,118,No,Club C,1924
be5dbc88,Player_5547,45,Female,Advanced,Morning,Dubai,38.92,74,Any,Aggressive,38,Yes,No Club,1156
de937d26,Player_5548,36,Male,Intermediate,Afternoon,Riyadh,30.9,23,Outdoor,Defensive,69,Yes,Club A,2340
13e9127d,Player_5549,54,Female,Intermediate,Evening,London,67.72,467,Outdoor,Defensive,90,Yes,Club C,1267
a758e01b,Player_5550,55,Male,Intermediate,Evening,Dubai,65.77,77,Indoor,Balanced,43,Yes,No Club,1638
c22ce2e3,Player_5551,42,Male,Intermediate,Morning,Riyadh,44.38,257,Indoor,Aggressive,97,No,Club A,2438
e13c9af4,Player_5552,44,Male,Beginner,Morning,Madrid,69.88,111,Indoor,Aggressive,60,Yes,Club B,1926
946e9c96,Player_5553,36,Male,Advanced,Morning,Dubai,73.97,437,Indoor,Balanced,69,Yes,Club B,1564
f5a0ad4b,Player_5554,54,Male,Beginner,Afternoon,London,30.69,37,Outdoor,Defensive,33,No,Club A,2332
927f32c2,Player_5555,54,Male,Beginner,Evening,London,43.06,350,Any,Aggressive,50,No,No Club,1681
539cd974,Player_5556,36,Male,Beginner,Afternoon,London,43.2,37,Indoor,Defensive,114,No,Club A,2230
0a653a5f,Player_5557,25,Female,Advanced,Morning,London,62.41,478,Any,Defensive,59,Yes,Club B,1184
da07fa6c,Player_5558,36,Female,Intermediate,Evening,Riyadh,74.35,339,Indoor,Defensive,94,Yes,Club C,1498
cd491b30,Player_5559,32,Male,Professional,Evening,London,76.93,120,Indoor,Defensive,101,Yes,Club A,1937
a94be0c6,Player_5560,55,Female,Professional,Afternoon,Beirut,49.09,274,Outdoor,Defensive,45,No,Club A,1479
0760055c,Player_5561,26,Female,Professional,Morning,Cairo,57.79,259,Any,Aggressive,100,Yes,Club C,1815
282aef76,Player_5562,54,Female,Professional,Afternoon,Beirut,62.21,333,Indoor,Balanced,82,No,Club B,1747
81d56d11,Player_5563,18,Female,Professional,Morning,Riyadh,38.08,441,Indoor,Defensive,100,Yes,Club A,1428
47be76ab,Player_5564,49,Female,Advanced,Afternoon,London,36.71,27,Outdoor,Defensive,98,Yes,No Club,1253
cc3c9398,Player_5565,54,Female,Beginner,Morning,Dubai,50.14,359,Outdoor,Defensive,98,Yes,Club C,1928
1e7568c4,Player_5566,23,Female,Advanced,Morning,Dubai,36.66,136,Indoor,Aggressive,96,Yes,Club B,1236
99dea183,Player_5567,19,Male,Advanced,Evening,London,52.07,342,Outdoor,Aggressive,60,No,Club C,2455
aa22a3f4,Player_5568,55,Female,Beginner,Afternoon,Madrid,72.93,322,Any,Balanced,78,No,No Club,2179
6aaa3227,Player_5569,44,Female,Professional,Evening,Beirut,68.44,113,Outdoor,Aggressive,95,No,Club C,1404
50c9fd28,Player_5570,30,Female,Professional,Evening,Madrid,68.27,110,Any,Balanced,86,No,Club C,1744
59e9d2d1,Player_5571,45,Male,Professional,Morning,London,79.4,391,Outdoor,Balanced,56,Yes,Club B,1780
c4121939,Player_5572,25,Male,Beginner,Morning,Madrid,60.96,96,Outdoor,Balanced,113,Yes,No Club,1142
7c6691ec,Player_5573,55,Female,Advanced,Evening,Riyadh,70.9,20,Any,Balanced,104,Yes,Club B,1444
76c3588c,Player_5574,37,Male,Beginner,Afternoon,Riyadh,62.11,434,Outdoor,Defensive,68,Yes,Club C,2124
8831ce04,Player_5575,36,Female,Beginner,Afternoon,Beirut,80.27,92,Any,Balanced,96,No,No Club,2093
1264330f,Player_5576,33,Female,Intermediate,Evening,Cairo,57.92,376,Any,Balanced,99,No,No Club,1711
78257a00,Player_5577,39,Male,Professional,Afternoon,Madrid,65.14,261,Outdoor,Aggressive,119,No,Club C,1394
1763342f,Player_5578,21,Female,Intermediate,Evening,Beirut,57.29,391,Outdoor,Balanced,47,Yes,No Club,2195
25071e01,Player_5579,49,Female,Advanced,Evening,Riyadh,57.53,156,Any,Balanced,44,No,Club C,1001
e33f7c1a,Player_5580,47,Male,Professional,Morning,Dubai,66.44,86,Outdoor,Aggressive,36,No,No Club,1753
b246ae00,Player_5581,20,Male,Beginner,Afternoon,Dubai,56.96,392,Outdoor,Aggressive,104,No,Club B,2091
d84ab44f,Player_5582,44,Male,Advanced,Evening,Cairo,46.75,24,Outdoor,Defensive,119,No,Club A,1692
8c7ef018,Player_5583,24,Female,Beginner,Afternoon,Beirut,36.25,487,Any,Defensive,82,Yes,Club C,2330
b967b84e,Player_5584,40,Female,Professional,Evening,London,85.96,467,Indoor,Defensive,36,Yes,Club A,1182
31c1440a,Player_5585,49,Male,Beginner,Morning,Dubai,63.28,249,Indoor,Aggressive,110,Yes,No Club,1349
90ea3f60,Player_5586,35,Male,Beginner,Evening,Madrid,64.27,297,Any,Balanced,42,No,Club C,1584
2ae63c9d,Player_5587,41,Male,Professional,Morning,London,30.45,426,Any,Aggressive,110,No,Club A,2225
58afd6ea,Player_5588,47,Male,Advanced,Afternoon,Cairo,43.72,37,Outdoor,Aggressive,109,No,Club A,2423
a47f2042,Player_5589,41,Female,Beginner,Morning,Madrid,55.28,136,Any,Balanced,51,Yes,Club C,1543
c96ec04c,Player_5590,52,Male,Beginner,Afternoon,Beirut,34.14,106,Outdoor,Defensive,74,No,Club A,2056
ade833f6,Player_5591,34,Female,Beginner,Morning,Dubai,86.93,383,Any,Aggressive,38,No,Club A,1918
804ba954,Player_5592,22,Female,Advanced,Morning,Beirut,57.02,94,Outdoor,Defensive,50,Yes,Club B,1429
b0db235b,Player_5593,21,Female,Beginner,Evening,Cairo,48.2,107,Indoor,Defensive,101,No,Club A,2193
eef4c7b3,Player_5594,29,Female,Professional,Evening,Madrid,84.49,130,Indoor,Aggressive,98,Yes,No Club,2343
c25e60ba,Player_5595,49,Male,Intermediate,Afternoon,Riyadh,80.38,359,Indoor,Balanced,35,No,No Club,1886
ad966ff7,Player_5596,41,Male,Intermediate,Afternoon,Beirut,80.74,417,Indoor,Balanced,49,No,Club C,2474
f957cfae,Player_5597,54,Male,Intermediate,Morning,Riyadh,30.42,361,Indoor,Balanced,117,Yes,Club C,1582
7e0d3fbb,Player_5598,19,Female,Advanced,Afternoon,London,89.16,40,Outdoor,Aggressive,100,No,Club A,1973
ff87c104,Player_5599,29,Female,Beginner,Morning,Dubai,64.84,229,Outdoor,Defensive,35,Yes,No Club,2419
09c297f8,Player_5600,31,Male,Professional,Afternoon,Dubai,88.77,457,Indoor,Aggressive,104,Yes,Club B,1115
32db46a9,Player_5601,25,Male,Beginner,Morning,London,53.26,246,Outdoor,Balanced,85,Yes,Club B,1746
e1edb025,Player_5602,45,Female,Beginner,Afternoon,Madrid,60.63,387,Outdoor,Defensive,114,Yes,Club A,1076
99c85974,Player_5603,52,Male,Beginner,Evening,Dubai,38.92,139,Any,Aggressive,58,Yes,No Club,1548
9363d1ca,Player_5604,35,Male,Professional,Morning,London,82.58,371,Any,Defensive,86,No,Club B,1173
87380b94,Player_5605,47,Male,Professional,Afternoon,Beirut,80.06,100,Outdoor,Aggressive,56,Yes,Club C,2323
255bb9b8,Player_5606,29,Male,Professional,Evening,Cairo,83.58,296,Outdoor,Defensive,113,No,Club B,1269
c5c3b146,Player_5607,21,Male,Beginner,Afternoon,Dubai,87.41,169,Outdoor,Defensive,59,No,No Club,2442
f916688a,Player_5608,34,Female,Advanced,Morning,Beirut,56.06,144,Indoor,Defensive,37,No,Club C,2075
a51b84da,Player_5609,52,Female,Advanced,Afternoon,Riyadh,75.5,413,Any,Balanced,75,No,Club B,1717
0874e322,Player_5610,37,Male,Beginner,Morning,Riyadh,33.1,263,Outdoor,Defensive,113,Yes,No Club,1651
354aca2d,Player_5611,37,Female,Professional,Evening,Beirut,50.58,336,Indoor,Defensive,68,No,No Club,1977
fde4e4df,Player_5612,51,Female,Advanced,Afternoon,Madrid,63.75,116,Indoor,Aggressive,68,No,Club A,1982
a15d2004,Player_5613,40,Female,Intermediate,Afternoon,Beirut,89.59,467,Outdoor,Defensive,91,No,Club A,1108
a3d89134,Player_5614,38,Female,Intermediate,Afternoon,Dubai,45.18,125,Outdoor,Aggressive,112,Yes,No Club,2159
c92f3d22,Player_5615,24,Male,Intermediate,Morning,Dubai,56.06,290,Outdoor,Aggressive,78,Yes,Club A,1757
3cd360d5,Player_5616,27,Female,Professional,Afternoon,Beirut,81.52,17,Outdoor,Defensive,51,Yes,Club C,1419
61e2c72a,Player_5617,46,Female,Professional,Evening,Dubai,84.85,409,Indoor,Balanced,53,No,No Club,1241
2dbd3c23,Player_5618,19,Male,Professional,Afternoon,Dubai,45.23,407,Indoor,Defensive,98,Yes,No Club,1680
d4664d5e,Player_5619,19,Female,Advanced,Evening,London,56.25,182,Outdoor,Aggressive,73,Yes,No Club,1344
b6d73d7f,Player_5620,43,Female,Intermediate,Evening,Dubai,64.75,415,Any,Balanced,64,No,No Club,1159
5c14472f,Player_5621,35,Male,Beginner,Afternoon,Dubai,38.77,94,Indoor,Balanced,61,Yes,Club B,1759
7129a05b,Player_5622,33,Male,Professional,Morning,Beirut,58.77,177,Indoor,Defensive,84,No,Club B,1133
ac83e8ee,Player_5623,31,Female,Beginner,Evening,Dubai,49.97,147,Outdoor,Defensive,63,No,Club B,1879
d066140b,Player_5624,19,Female,Advanced,Morning,Dubai,46.46,154,Outdoor,Balanced,100,Yes,Club B,1584
96cb7711,Player_5625,24,Female,Advanced,Afternoon,Beirut,35.34,392,Indoor,Balanced,36,Yes,No Club,2268
e350b44e,Player_5626,29,Male,Advanced,Afternoon,Cairo,85.13,32,Any,Defensive,55,No,Club C,2293
107048bb,Player_5627,42,Female,Beginner,Morning,Beirut,31.41,285,Any,Balanced,39,No,Club B,1192
6b9a3e15,Player_5628,39,Female,Beginner,Evening,Cairo,42.3,278,Outdoor,Balanced,32,No,Club A,1227
3dcda95b,Player_5629,47,Male,Professional,Evening,Madrid,40.18,223,Outdoor,Balanced,99,No,Club C,1970
9bdda1c6,Player_5630,27,Female,Advanced,Afternoon,Dubai,56.28,495,Indoor,Balanced,33,No,Club C,1261
576b030d,Player_5631,34,Female,Advanced,Morning,Madrid,38.94,458,Any,Balanced,69,No,Club B,2276
cc468045,Player_5632,19,Female,Beginner,Afternoon,Beirut,33.58,368,Outdoor,Balanced,86,No,Club C,1845
237124c1,Player_5633,28,Female,Professional,Morning,London,47.26,301,Outdoor,Aggressive,86,No,No Club,1739
745e5206,Player_5634,41,Female,Advanced,Morning,Riyadh,55.18,118,Any,Defensive,57,Yes,Club B,1419
439de8ed,Player_5635,40,Female,Intermediate,Morning,Cairo,43.89,474,Indoor,Defensive,57,Yes,No Club,2426
8ce466aa,Player_5636,19,Female,Beginner,Morning,Dubai,70.35,151,Indoor,Balanced,54,Yes,Club B,2500
745f4191,Player_5637,42,Male,Advanced,Afternoon,Riyadh,77.54,273,Outdoor,Balanced,33,No,No Club,2275
0d959c63,Player_5638,38,Female,Beginner,Morning,Riyadh,51.16,289,Any,Defensive,105,Yes,Club C,1449
7eb65ab5,Player_5639,32,Male,Professional,Afternoon,Riyadh,59.11,294,Indoor,Aggressive,109,No,Club C,1436
16cd5a2a,Player_5640,49,Female,Professional,Afternoon,Dubai,66.15,83,Indoor,Defensive,102,No,No Club,2409
1ad1b6d2,Player_5641,20,Female,Intermediate,Evening,Beirut,74.59,100,Indoor,Aggressive,106,Yes,No Club,1834
996fde7a,Player_5642,19,Female,Professional,Morning,Riyadh,32.65,486,Any,Defensive,94,Yes,Club B,2421
20151c90,Player_5643,54,Female,Professional,Morning,Cairo,83.26,52,Any,Defensive,83,No,Club C,2250
2398b820,Player_5644,46,Male,Intermediate,Evening,Beirut,47.54,144,Outdoor,Aggressive,79,Yes,Club C,1342
bd768194,Player_5645,53,Female,Professional,Evening,Cairo,45.78,290,Indoor,Aggressive,43,No,No Club,1831
48d24e97,Player_5646,20,Male,Beginner,Morning,Beirut,48.5,14,Indoor,Balanced,112,No,No Club,1831
3fd0a027,Player_5647,43,Female,Professional,Evening,Cairo,80.14,263,Any,Balanced,63,No,No Club,1152
4438a24b,Player_5648,39,Male,Professional,Afternoon,London,65.95,27,Outdoor,Defensive,112,Yes,Club B,1884
d1fb465e,Player_5649,25,Male,Intermediate,Afternoon,Cairo,78.02,204,Any,Balanced,70,No,Club A,1226
4cc7ecf7,Player_5650,20,Male,Intermediate,Morning,Dubai,85.15,339,Indoor,Aggressive,75,No,No Club,1656
f978665e,Player_5651,37,Female,Advanced,Evening,Beirut,38.68,244,Indoor,Aggressive,116,No,Club A,1817
ecf933b8,Player_5652,44,Female,Advanced,Morning,Beirut,89.74,349,Indoor,Balanced,116,Yes,Club A,2120
b52cd7c3,Player_5653,22,Male,Beginner,Evening,Dubai,54.08,112,Indoor,Aggressive,87,No,Club C,2068
ee592cba,Player_5654,24,Female,Professional,Evening,Riyadh,67.64,372,Indoor,Balanced,84,No,Club B,1072
54542d0f,Player_5655,34,Male,Beginner,Afternoon,Madrid,41.83,442,Any,Defensive,36,Yes,Club B,1032
a4588830,Player_5656,22,Male,Professional,Morning,Dubai,65.89,240,Outdoor,Aggressive,45,No,No Club,1206
9aa40b25,Player_5657,34,Male,Professional,Morning,Riyadh,47.48,246,Indoor,Aggressive,101,Yes,Club A,2063
9346e861,Player_5658,45,Male,Beginner,Evening,Cairo,37.91,313,Outdoor,Defensive,67,Yes,Club C,1570
730de90f,Player_5659,44,Female,Advanced,Morning,Madrid,38.78,50,Outdoor,Aggressive,70,No,Club A,1830
772462b3,Player_5660,27,Male,Intermediate,Afternoon,Madrid,42.64,17,Outdoor,Balanced,31,No,No Club,1467
8e41e263,Player_5661,47,Male,Intermediate,Afternoon,Cairo,77.79,462,Indoor,Aggressive,43,Yes,No Club,1940
e26851fd,Player_5662,35,Male,Professional,Evening,London,58.29,93,Indoor,Balanced,94,Yes,Club B,2150
fb2a00b5,Player_5663,41,Female,Professional,Evening,Riyadh,55.03,176,Outdoor,Defensive,52,No,Club B,1688
8ea13089,Player_5664,38,Female,Advanced,Afternoon,London,50.6,75,Outdoor,Aggressive,45,No,Club C,1644
e3ca3acb,Player_5665,36,Female,Advanced,Afternoon,Riyadh,80.17,162,Indoor,Balanced,31,No,No Club,1505
2d779dfc,Player_5666,54,Female,Intermediate,Afternoon,Madrid,80.77,205,Indoor,Balanced,64,No,Club C,1162
e7cce025,Player_5667,42,Male,Beginner,Evening,Riyadh,88.58,68,Any,Balanced,117,No,Club B,2027
b70dca42,Player_5668,46,Female,Intermediate,Afternoon,Dubai,68.49,66,Any,Balanced,69,Yes,Club B,1336
b421bacf,Player_5669,19,Male,Professional,Evening,Madrid,38.51,224,Outdoor,Defensive,91,Yes,No Club,1326
c9eb61bb,Player_5670,22,Female,Intermediate,Evening,Dubai,77.91,99,Any,Balanced,76,Yes,Club B,1532
b3530c48,Player_5671,31,Female,Professional,Morning,Madrid,85.31,108,Any,Balanced,77,No,Club C,1577
d72fa436,Player_5672,54,Male,Intermediate,Evening,Madrid,87.72,306,Indoor,Aggressive,38,Yes,Club A,2454
cdcbb289,Player_5673,25,Female,Professional,Morning,Beirut,56.83,258,Indoor,Defensive,81,Yes,Club C,1436
b203ea50,Player_5674,37,Male,Intermediate,Afternoon,Riyadh,51.62,165,Indoor,Defensive,49,No,Club C,1073
c55743f1,Player_5675,49,Female,Intermediate,Evening,London,30.02,20,Indoor,Aggressive,77,Yes,Club B,2490
7aaf7a87,Player_5676,34,Female,Advanced,Afternoon,Riyadh,78.99,184,Any,Defensive,31,No,Club C,1900
a8de757f,Player_5677,44,Female,Advanced,Evening,Beirut,67.99,391,Indoor,Aggressive,42,Yes,No Club,2281
60831696,Player_5678,22,Male,Professional,Morning,Beirut,79.14,404,Any,Aggressive,55,Yes,Club B,2414
e92aa212,Player_5679,31,Male,Professional,Afternoon,Beirut,48.77,355,Indoor,Defensive,95,Yes,Club B,2394
ba17b540,Player_5680,18,Male,Professional,Morning,London,42.04,466,Indoor,Balanced,106,No,Club A,2269
f76c6b34,Player_5681,28,Male,Professional,Afternoon,London,56.86,11,Any,Defensive,35,Yes,Club B,1833
63eaea16,Player_5682,25,Male,Beginner,Evening,Madrid,37.62,87,Any,Aggressive,31,Yes,Club B,1668
7bacd483,Player_5683,47,Female,Beginner,Afternoon,Dubai,48.38,243,Any,Balanced,73,No,Club A,2119
